"lat","lon","year","pop1","citystate","vc_per100k"
42.1103041,-88.03424,2008,67440,"Palatine IL",0
42.1103041,-88.03424,2000,65479,"Palatine IL",0
42.1103041,-88.03424,2007,67550,"Palatine IL",0
42.1103041,-88.03424,2005,66661,"Palatine IL",0
42.1103041,-88.03424,2002,66435,"Palatine IL",0
42.1103041,-88.03424,1999,52704,"Palatine IL",0
42.1103041,-88.03424,2004,67165,"Palatine IL",0
42.1103041,-88.03424,2003,66710,"Palatine IL",0
28.0344621,-80.5886646,1996,77546,"Palm Bay FL",0
41.4047742,-81.7229086,1995,86170,"Parma OH",0
41.4047742,-81.7229086,1993,87181,"Parma OH",0
41.4047742,-81.7229086,1996,86339,"Parma OH",0
41.4047742,-81.7229086,1997,86439,"Parma OH",0
41.4047742,-81.7229086,1998,84540,"Parma OH",0
41.4047742,-81.7229086,1999,83698,"Parma OH",0
26.007765,-80.2962555,1996,84108,"Pembroke Pines FL",0
26.007765,-80.2962555,1988,51500,"Pembroke Pines FL",0
30.421309,-87.2169149,2000,56255,"Pensacola FL",0
30.421309,-87.2169149,1996,61947,"Pensacola FL",0
30.421309,-87.2169149,1988,66668,"Pensacola FL",0
40.6936488,-89.5889864,1993,114807,"Peoria IL",0
40.6936488,-89.5889864,1995,113627,"Peoria IL",0
33.9830688,-118.096735,1964,52070,"Pico Rivera CA",0
33.9830688,-118.096735,1966,51000,"Pico Rivera CA",0
33.9830688,-118.096735,1969,52643,"Pico Rivera CA",0
33.9830688,-118.096735,1967,51000,"Pico Rivera CA",0
33.9830688,-118.096735,1963,55532,"Pico Rivera CA",0
33.9830688,-118.096735,1965,51000,"Pico Rivera CA",0
33.9830688,-118.096735,1970,54170,"Pico Rivera CA",0
33.9830688,-118.096735,1968,52738,"Pico Rivera CA",0
26.1275862,-80.2331036,1988,58540,"Plantation FL",0
26.1275862,-80.2331036,1996,77142,"Plantation FL",0
26.2378597,-80.1247667,1988,69917,"Pompano Beach FL",0
42.6389216,-83.2910468,1995,67080,"Pontiac MI",0
42.6389216,-83.2910468,1994,69805,"Pontiac MI",0
42.6389216,-83.2910468,1991,71722,"Pontiac MI",0
42.6389216,-83.2910468,1996,67395,"Pontiac MI",0
42.6389216,-83.2910468,1990,71166,"Pontiac MI",0
42.6389216,-83.2910468,1989,71335,"Pontiac MI",0
27.2730492,-80.3582261,1996,72653,"Port Saint Lucie FL",0
42.7261309,-87.7828523,1998,83843,"Racine WI",0
39.0839973,-77.1527578,2010,61209,"Rockville MD",0
39.0839973,-77.1527578,2007,60945,"Rockville MD",0
39.0839973,-77.1527578,2003,53062,"Rockville MD",0
39.0839973,-77.1527578,2009,62381,"Rockville MD",0
39.0839973,-77.1527578,2005,57535,"Rockville MD",0
39.0839973,-77.1527578,2008,60241,"Rockville MD",0
39.0839973,-77.1527578,2004,55706,"Rockville MD",0
39.0839973,-77.1527578,2006,57559,"Rockville MD",0
42.495556,-82.900278,1984,73123,"Saint Clair Shores MI",0
42.495556,-82.900278,1996,64492,"Saint Clair Shores MI",0
42.495556,-82.900278,1995,64190,"Saint Clair Shores MI",0
42.495556,-82.900278,1997,65701,"Saint Clair Shores MI",0
27.773056,-82.64,1988,248928,"Saint Petersburg FL",0
34.1083449,-117.2897652,1991,167583,"San Bernardino CA",0
35.6869752,-105.937799,1989,60290,"Santa Fe NM",0
35.6869752,-105.937799,1995,63685,"Santa Fe NM",0
35.6869752,-105.937799,1993,60271,"Santa Fe NM",0
35.6869752,-105.937799,1992,58289,"Santa Fe NM",0
35.6869752,-105.937799,1986,54305,"Santa Fe NM",0
35.6869752,-105.937799,1996,64743,"Santa Fe NM",0
35.6869752,-105.937799,1997,65385,"Santa Fe NM",0
35.6869752,-105.937799,1988,59087,"Santa Fe NM",0
35.6869752,-105.937799,1991,57073,"Santa Fe NM",0
35.6869752,-105.937799,1994,61687,"Santa Fe NM",0
35.6869752,-105.937799,1987,56744,"Santa Fe NM",0
35.6869752,-105.937799,1990,55859,"Santa Fe NM",0
27.3364347,-82.5306527,1988,54728,"Sarasota FL",0
42.0333607,-88.0834059,2003,75234,"Schaumburg IL",0
42.0333607,-88.0834059,2004,74695,"Schaumburg IL",0
42.0333607,-88.0834059,1996,74115,"Schaumburg IL",0
42.0333607,-88.0834059,1999,74994,"Schaumburg IL",0
42.0333607,-88.0834059,2002,76487,"Schaumburg IL",0
42.0333607,-88.0834059,2000,75386,"Schaumburg IL",0
42.0333607,-88.0834059,1998,75092,"Schaumburg IL",0
42.0333607,-88.0834059,2001,75768,"Schaumburg IL",0
42.0333607,-88.0834059,1997,74421,"Schaumburg IL",0
42.0333607,-88.0834059,1995,74009,"Schaumburg IL",0
42.0333607,-88.0834059,2005,73633,"Schaumburg IL",0
41.408969,-75.6624122,1995,78093,"Scranton PA",0
41.408969,-75.6624122,1998,76288,"Scranton PA",0
41.408969,-75.6624122,1996,77989,"Scranton PA",0
41.408969,-75.6624122,1999,74637,"Scranton PA",0
41.408969,-75.6624122,1997,77755,"Scranton PA",0
43.7508284,-87.71453,1998,50720,"Sheboygan WI",0
42.4999942,-96.4003069,1991,81033,"Sioux City IA",0
42.0324025,-87.7416246,1997,59702,"Skokie IL",0
42.0324025,-87.7416246,1994,59694,"Skokie IL",0
42.0324025,-87.7416246,1998,59265,"Skokie IL",0
42.0324025,-87.7416246,1993,59415,"Skokie IL",0
42.0324025,-87.7416246,1999,59032,"Skokie IL",0
42.0324025,-87.7416246,2005,64215,"Skokie IL",0
42.0324025,-87.7416246,1996,59456,"Skokie IL",0
42.0324025,-87.7416246,2000,63348,"Skokie IL",0
42.0324025,-87.7416246,1995,59371,"Skokie IL",0
42.0324025,-87.7416246,2002,64273,"Skokie IL",0
42.0324025,-87.7416246,2003,63391,"Skokie IL",0
42.0324025,-87.7416246,2008,67087,"Skokie IL",0
42.0324025,-87.7416246,2004,63935,"Skokie IL",0
42.0324025,-87.7416246,2001,63669,"Skokie IL",0
41.6763545,-86.2519898,1990,105511,"South Bend IN",0
39.7817213,-89.6501481,1993,107198,"Springfield IL",0
26.1669711,-80.256595,1988,55251,"Sunrise FL",0
26.1669711,-80.256595,1996,77441,"Sunrise FL",0
30.4382559,-84.2807329,1988,126165,"Tallahassee FL",0
26.2128609,-80.2497707,1997,50217,"Tamarac FL",0
27.950575,-82.4571776,1988,293732,"Tampa FL",0
39.4667034,-87.4139092,2002,60385,"Terre Haute IN",0
39.4667034,-87.4139092,2003,58990,"Terre Haute IN",0
34.1705609,-118.8375937,1975,53883,"Thousand Oaks CA",0
34.1705609,-118.8375937,1973,51100,"Thousand Oaks CA",0
34.1705609,-118.8375937,1974,53100,"Thousand Oaks CA",0
34.1705609,-118.8375937,1976,56400,"Thousand Oaks CA",0
41.5731442,-87.7932939,2003,49230,"Tinley Park IL",0
41.5731442,-87.7932939,2009,56019,"Tinley Park IL",0
41.5731442,-87.7932939,2004,50614,"Tinley Park IL",0
41.5731442,-87.7932939,2005,52757,"Tinley Park IL",0
41.5731442,-87.7932939,2007,55751,"Tinley Park IL",0
41.5731442,-87.7932939,2008,56091,"Tinley Park IL",0
41.5731442,-87.7932939,2006,53872,"Tinley Park IL",0
39.0558235,-95.6890185,1994,122121,"Topeka KS",0
42.7284117,-73.6917851,1999,51380,"Troy NY",0
33.2098407,-87.5691735,1968,80404,"Tuscaloosa AL",0
33.2098407,-87.5691735,1967,75673,"Tuscaloosa AL",0
33.2000368,-117.2425355,1993,76813,"Vista CA",0
33.2000368,-117.2425355,1996,80950,"Vista CA",0
33.2000368,-117.2425355,1989,58734,"Vista CA",0
33.2000368,-117.2425355,1990,71872,"Vista CA",0
33.2000368,-117.2425355,1988,50755,"Vista CA",0
33.2000368,-117.2425355,1995,80217,"Vista CA",0
33.2000368,-117.2425355,1991,73369,"Vista CA",0
33.2000368,-117.2425355,1994,77354,"Vista CA",0
33.2000368,-117.2425355,1992,74545,"Vista CA",0
42.3764852,-71.2356113,1983,58691,"Waltham MA",0
42.3764852,-71.2356113,1982,58834,"Waltham MA",0
41.2375569,-80.8184166,1996,50664,"Warren OH",0
41.2375569,-80.8184166,1992,51583,"Warren OH",0
41.2375569,-80.8184166,1994,51521,"Warren OH",0
41.2375569,-80.8184166,1997,50722,"Warren OH",0
41.2375569,-80.8184166,1995,50565,"Warren OH",0
42.492786,-92.3425775,1991,66903,"Waterloo IA",0
42.3636331,-87.8447938,2005,91960,"Waukegan IL",0
42.3636331,-87.8447938,1998,76585,"Waukegan IL",0
42.3636331,-87.8447938,1995,68200,"Waukegan IL",0
42.3636331,-87.8447938,1972,64963,"Waukegan IL",0
42.3636331,-87.8447938,1996,68298,"Waukegan IL",0
42.3636331,-87.8447938,1993,70189,"Waukegan IL",0
42.3636331,-87.8447938,2002,89184,"Waukegan IL",0
42.3636331,-87.8447938,1994,70518,"Waukegan IL",0
42.3636331,-87.8447938,2003,91707,"Waukegan IL",0
42.3636331,-87.8447938,1999,76523,"Waukegan IL",0
42.3636331,-87.8447938,2001,88347,"Waukegan IL",0
42.3636331,-87.8447938,2000,87901,"Waukegan IL",0
42.3636331,-87.8447938,1997,68580,"Waukegan IL",0
42.3636331,-87.8447938,2004,91886,"Waukegan IL",0
43.0116784,-88.2314813,1998,61783,"Waukesha WI",0
43.0166806,-88.0070315,1998,60282,"West Allis WI",0
42.5678534,-83.373339,1996,56281,"West Bloomfield Township MI",0
26.7153424,-80.0533746,1996,77873,"West Palm Beach FL",0
26.7153424,-80.0533746,1988,73808,"West Palm Beach FL",0
42.324204,-83.400211,1970,86749,"Westland MI",0
39.8366528,-105.0372046,1997,51348,"Westminster CO",0
39.8366528,-105.0372046,2001,58974,"Westminster CO",0
39.8366528,-105.0372046,2002,60159,"Westminster CO",0
39.8366528,-105.0372046,1996,50425,"Westminster CO",0
42.2180724,-70.9410356,1998,55263,"Weymouth MA",0
42.2180724,-70.9410356,1997,56094,"Weymouth MA",0
41.8661403,-88.1070127,1999,55689,"Wheaton IL",0
41.8661403,-88.1070127,2007,54488,"Wheaton IL",0
41.8661403,-88.1070127,1998,55516,"Wheaton IL",0
41.8661403,-88.1070127,1995,54658,"Wheaton IL",0
41.8661403,-88.1070127,2009,54346,"Wheaton IL",0
41.8661403,-88.1070127,2001,55697,"Wheaton IL",0
41.8661403,-88.1070127,2004,55277,"Wheaton IL",0
41.8661403,-88.1070127,2000,55416,"Wheaton IL",0
41.8661403,-88.1070127,1997,54962,"Wheaton IL",0
41.8661403,-88.1070127,2005,55194,"Wheaton IL",0
41.8661403,-88.1070127,1996,54736,"Wheaton IL",0
41.8661403,-88.1070127,2008,54428,"Wheaton IL",0
41.8661403,-88.1070127,2006,54994,"Wheaton IL",0
41.8661403,-88.1070127,2003,55584,"Wheaton IL",0
41.8661403,-88.1070127,2002,56225,"Wheaton IL",0
42.2625932,-71.8022934,1990,169759,"Worcester MA",0
42.2625932,-71.8022934,1991,169183,"Worcester MA",0
42.9133602,-85.7053085,1996,64344,"Wyoming MI",0
42.9133602,-85.7053085,1997,65551,"Wyoming MI",0
42.9133602,-85.7053085,1995,64043,"Wyoming MI",0
32.6926512,-114.6276916,1993,62703,"Yuma AZ",0
32.6926512,-114.6276916,1992,57421,"Yuma AZ",0
32.6926512,-114.6276916,1998,64315,"Yuma AZ",0
32.6926512,-114.6276916,1994,64917,"Yuma AZ",0
32.6926512,-114.6276916,1995,69542,"Yuma AZ",0
41.2619444,-95.8608333,1993,55099,"Council Bluffs IA",1.8149149712336
34.9530337,-120.4357191,2003,80845,"Santa Maria CA",2.47386975075762
41.2619444,-95.8608333,1996,55295,"Council Bluffs IA",3.61696355909214
40.8067546,-74.1854209,1961,51867,"Bloomfield NJ",3.85601634950932
41.5381535,-72.8070435,1961,51850,"Meriden CT",3.8572806171649
41.9778795,-91.6656232,1960,92035,"Cedar Rapids IA",4.34617265170859
41.7620842,-72.7420151,1963,65881,"West Hartford CT",4.55366494133362
43.2133955,-77.5797226,1966,64840,"Irondequoit NY",4.62677359654534
42.1487043,-72.6078672,1964,64191,"Chicopee MA",4.67355236715427
41.5931049,-81.5267873,1961,62998,"Euclid OH",4.76205593828375
42.5005583,-90.6645718,1966,62853,"Dubuque IA",4.77304185957711
43.2133955,-77.5797226,1965,62279,"Irondequoit NY",4.8170330287898
43.2133955,-77.5797226,1961,55337,"Irondequoit NY",5.42132750239442
44.2619309,-88.4153847,1968,55062,"Appleton WI",5.44840361774
40.1672068,-105.1019275,2001,72993,"Longmont CO",5.47997753209212
44.0247062,-88.5426136,1967,52132,"Oshkosh WI",5.75462288038057
40.8067546,-74.1854209,1962,52075,"Bloomfield NJ",5.7609217474796
42.9133602,-85.7053085,1963,52018,"Wyoming MI",5.76723441885501
44.0247062,-88.5426136,1969,52000,"Oshkosh WI",5.76923076923077
43.0166806,-88.0070315,1960,68157,"West Allis WI",5.86880291092624
41.1408363,-73.2612615,1963,50845,"Fairfield CT",5.90028518045039
41.5931049,-81.5267873,1962,67555,"Euclid OH",5.92110132484642
44.2619309,-88.4153847,1964,50261,"Appleton WI",5.96884264141183
42.1487043,-72.6078672,1963,64360,"Chicopee MA",6.21504039776259
32.3668052,-86.2999689,1963,144280,"Montgomery AL",6.23787080676462
44.519159,-88.019826,1964,79648,"Green Bay WI",6.27762153475291
42.1487043,-72.6078672,1967,63700,"Chicopee MA",6.27943485086342
39.8366528,-105.0372046,2003,58944,"Westminster CO",6.78610206297503
41.1408363,-73.2612615,1979,58914,"Fairfield CT",6.78955766031843
43.0494572,-88.0075875,1961,56923,"Wauwatosa WI",7.02703652302233
43.0166806,-88.0070315,1961,68157,"West Allis WI",7.3360036386578
44.2619309,-88.4153847,1965,53130,"Appleton WI",7.52870318087709
42.2042586,-72.6162009,1967,52326,"Holyoke MA",7.64438328937813
41.5381535,-72.8070435,1960,51850,"Meriden CT",7.7145612343298
41.7620842,-72.7420151,1961,62382,"West Hartford CT",8.01513257029271
43.0494572,-88.0075875,1963,61986,"Wauwatosa WI",8.06633756009422
42.3370413,-71.2092214,1961,92384,"Newton MA",8.65950813993765
41.5931049,-81.5267873,1963,67504,"Euclid OH",8.8883621711306
42.9956397,-71.4547891,1960,88282,"Manchester NH",9.06186991685734
39.6895036,-84.1688274,1961,54462,"Kettering OH",9.1807131577981
43.8013556,-91.2395807,1967,54000,"La Crosse WI",9.25925925925926
41.7620842,-72.7420151,1962,63870,"West Hartford CT",9.39408172851104
42.3370413,-71.2092214,1960,92384,"Newton MA",9.74194665742986
42.1487043,-72.6078672,1968,60900,"Chicopee MA",9.85221674876847
42.4153925,-71.1564729,1962,50447,"Arlington MA",9.91139215414197
38.9822282,-94.6707917,2000,149080,"Overland Park KS",10.0617118325731
42.9956397,-71.4547891,1961,88282,"Manchester NH",10.1946036564645
41.7001009,-71.4161671,1960,68504,"Warwick RI",10.2183814083849
42.4500845,-73.2453824,1963,58606,"Pittsfield MA",10.2378596048186
42.1487043,-72.6078672,1965,58377,"Chicopee MA",10.2780204532607
42.4500845,-73.2453824,1961,57879,"Pittsfield MA",10.3664541543565
41.4047742,-81.7229086,1964,95080,"Parma OH",10.51745898191
41.4047742,-81.7229086,1963,94924,"Parma OH",10.5347435843412
43.0494572,-88.0075875,1960,56923,"Wauwatosa WI",10.5405547845335
42.5005583,-90.6645718,1960,56606,"Dubuque IA",10.5995830830654
40.6259316,-75.3704579,1962,55870,"Bethlehem PA",10.7392160372293
42.4184296,-71.1061639,1960,64971,"Medford MA",10.7740376475658
40.6259316,-75.3704579,1960,55325,"Bethlehem PA",10.8450067781292
41.4047742,-81.7229086,1961,82845,"Parma OH",10.8636610537751
41.5200518,-81.556235,1963,63814,"Cleveland Heights OH",10.9693797599273
42.8142432,-73.9395687,1960,81682,"Schenectady NY",11.0183394138243
43.0166806,-88.0070315,1963,72317,"West Allis WI",11.0624057967006
40.6084305,-75.4901833,1961,108347,"Allentown PA",11.0755258567381
42.1487043,-72.6078672,1961,61553,"Chicopee MA",11.372313290985
41.7001009,-71.4161671,1961,68504,"Warwick RI",11.6781501810113
43.2133955,-77.5797226,1972,67676,"Irondequoit NY",11.8210296116792
42.0986867,-75.9179738,1961,75941,"Binghamton NY",11.8513056188357
42.0986867,-75.9179738,1960,75941,"Binghamton NY",11.8513056188357
42.0986867,-75.9179738,1963,75214,"Binghamton NY",11.9658574201611
42.5005583,-90.6645718,1962,57153,"Dubuque IA",12.2478260108831
42.0883603,-87.9806265,1972,65300,"Arlington Heights IL",12.2511485451761
42.5005583,-90.6645718,1961,56606,"Dubuque IA",12.3661802635763
38.9716689,-95.2352501,2000,80098,"Lawrence KS",12.4847062348623
44.2619309,-88.4153847,1967,56029,"Appleton WI",12.4935301361795
42.1487043,-72.6078672,1962,63256,"Chicopee MA",12.647021626407
38.789217,-90.322614,1966,55233,"Florissant MO",12.6735828218637
42.7070354,-71.1631137,1960,70933,"Lawrence MA",12.688029549011
44.519159,-88.019826,1960,62888,"Green Bay WI",12.721027859051
43.8013556,-91.2395807,1969,55000,"La Crosse WI",12.7272727272727
43.8013556,-91.2395807,1968,55000,"La Crosse WI",12.7272727272727
44.519159,-88.019826,1967,86000,"Green Bay WI",12.7906976744186
39.6895036,-84.1688274,1963,62319,"Kettering OH",12.837176463037
41.5200518,-81.556235,1960,61813,"Cleveland Heights OH",12.942261336612
41.1339449,-81.4845585,1963,53544,"Cuyahoga Falls OH",13.0733602271029
41.1408363,-73.2612615,1964,53032,"Fairfield CT",13.1995776135164
39.6895036,-84.1688274,1962,60417,"Kettering OH",13.241306254862
42.5847425,-87.8211854,1961,67899,"Kenosha WI",13.254981663942
44.519159,-88.019826,1965,82932,"Green Bay WI",13.2638788404958
44.0247062,-88.5426136,1968,52000,"Oshkosh WI",13.4615384615385
41.7001009,-71.4161671,1962,72644,"Warwick RI",13.7657617972579
42.5005583,-90.6645718,1969,65160,"Dubuque IA",13.8121546961326
41.6717648,-72.9492703,1964,50426,"Bristol CT",13.881727680165
42.5005583,-90.6645718,1963,57228,"Dubuque IA",13.9791710351576
42.4184296,-71.1061639,1962,63850,"Medford MA",14.0955364134691
44.2619309,-88.4153847,1969,56414,"Appleton WI",14.1808770872478
44.519159,-88.019826,1961,62888,"Green Bay WI",14.3111563414324
41.7620842,-72.7420151,1960,62382,"West Hartford CT",14.4272386265269
41.7798226,-71.4372796,1962,69012,"Cranston RI",14.4902335825654
42.0986867,-75.9179738,1962,75669,"Binghamton NY",14.5369966564908
41.7620842,-72.7420151,1964,68371,"West Hartford CT",14.6260841584882
44.519159,-88.019826,1970,87809,"Green Bay WI",14.804860549602
41.0262417,-73.6281964,1960,53793,"Greenwich CT",14.8718234714554
42.5005583,-90.6645718,1965,60250,"Dubuque IA",14.9377593360996
42.3370413,-71.2092214,1962,93209,"Newton MA",15.0200087974337
42.9026136,-78.744572,1962,73101,"Cheektowaga NY",15.0476737664327
40.2338438,-111.6585337,1970,53131,"Provo UT",15.0571229602304
42.0324025,-87.7416246,1960,59364,"Skokie IL",15.1607034566404
44.519159,-88.019826,1963,65752,"Green Bay WI",15.2086628543618
41.9778795,-91.6656232,1961,92035,"Cedar Rapids IA",15.2116042809801
41.4819932,-81.7981908,1963,65410,"Lakewood OH",15.2881822351322
42.4184296,-71.1061639,1961,64971,"Medford MA",15.3914823536655
40.8067546,-74.1854209,1960,51867,"Bloomfield NJ",15.4240653980373
41.2306979,-73.064036,1972,51453,"Milford CT",15.5481701747226
42.4500845,-73.2453824,1960,57879,"Pittsfield MA",15.5496812315348
42.4153925,-71.1564729,1963,50878,"Arlington MA",15.7238885176304
41.4047742,-81.7229086,1962,95081,"Parma OH",15.7760225491949
41.5581525,-73.0514965,1960,107130,"Waterbury CT",15.8685708951741
44.840798,-93.2982799,1963,56678,"Bloomington MN",15.8791771057553
40.6084305,-75.4901833,1962,106822,"Allentown PA",15.9143247645616
41.0262417,-73.6281964,1963,56384,"Greenwich CT",15.9619750283768
43.2133955,-77.5797226,1964,62495,"Irondequoit NY",16.0012801024082
43.0166806,-88.0070315,1965,73500,"West Allis WI",16.3265306122449
44.0247062,-88.5426136,1972,54509,"Oshkosh WI",16.5110348749748
43.2133955,-77.5797226,1968,66381,"Irondequoit NY",16.5710067639837
43.5445959,-96.7311034,1961,65466,"Sioux Falls SD",16.8026150979134
40.8067546,-74.1854209,1965,53510,"Bloomfield NJ",16.8192861147449
41.4047742,-81.7229086,1960,82845,"Parma OH",16.8990283058724
41.7620842,-72.7420151,1966,70400,"West Hartford CT",17.0454545454545
44.2619309,-88.4153847,1966,52567,"Appleton WI",17.1210074761733
42.4153925,-71.1564729,1965,52482,"Arlington MA",17.1487367097291
42.9026136,-78.744572,1961,52362,"Cheektowaga NY",17.1880371261602
42.9026136,-78.744572,1960,52362,"Cheektowaga NY",17.1880371261602
42.4500845,-73.2453824,1962,57967,"Pittsfield MA",17.2511946452292
42.4153925,-71.1564729,1964,52074,"Arlington MA",17.2830971310059
43.8013556,-91.2395807,1972,51835,"La Crosse WI",17.3627857625157
43.8013556,-91.2395807,1971,51824,"La Crosse WI",17.3664711330658
41.5931049,-81.5267873,1960,62998,"Euclid OH",17.4608717737071
42.3764852,-71.2356113,1962,56407,"Waltham MA",17.7282961334586
42.2180724,-70.9410356,1962,50743,"Weymouth MA",17.736436552825
42.7284117,-73.6917851,1960,67492,"Troy NY",17.7798850234102
42.2180724,-70.9410356,1964,50548,"Weymouth MA",17.8048587481206
41.7620842,-72.7420151,1967,73000,"West Hartford CT",17.8082191780822
41.0262417,-73.6281964,1966,61700,"Greenwich CT",17.8282009724473
44.519159,-88.019826,1968,89270,"Green Bay WI",17.9231544751876
40.6259316,-75.3704579,1961,55325,"Bethlehem PA",18.0750112968821
42.2180724,-70.9410356,1989,55131,"Weymouth MA",18.1386152981081
42.4184296,-71.1061639,1965,60429,"Medford MA",18.2031805920998
42.2528772,-71.0022705,1960,87409,"Quincy MA",18.3047512269904
40.3356483,-75.9268747,1961,98177,"Reading PA",18.334233068845
41.5931049,-81.5267873,1966,70601,"Euclid OH",18.4133369215733
44.519159,-88.019826,1966,86574,"Green Bay WI",18.4812992353362
41.878711,-71.3825558,1960,81001,"Pawtucket RI",18.5182898976556
44.0247062,-88.5426136,1971,53800,"Oshkosh WI",18.5873605947955
41.0262417,-73.6281964,1961,53793,"Greenwich CT",18.5897793393192
42.9133602,-85.7053085,1962,53637,"Wyoming MI",18.6438465984302
43.100903,-75.232664,1962,100656,"Utica NY",18.8761723096487
44.519159,-88.019826,1969,90000,"Green Bay WI",18.8888888888889
42.2042586,-72.6162009,1960,52689,"Holyoke MA",18.9792935906926
41.5381535,-72.8070435,1962,52587,"Meriden CT",19.0161066423261
42.9026136,-78.744572,1965,78699,"Cheektowaga NY",19.0599626424732
42.4184296,-71.1061639,1964,68090,"Medford MA",19.0923777353503
41.9778795,-91.6656232,1963,98999,"Cedar Rapids IA",19.192113051647
40.6084305,-75.4901833,1960,108347,"Allentown PA",19.3821702492916
42.1487043,-72.6078672,1960,61553,"Chicopee MA",19.4953942131172
41.9778795,-91.6656232,1962,96839,"Cedar Rapids IA",19.6201943431882
41.408969,-75.6624122,1960,111443,"Scranton PA",19.7410335328374
44.840798,-93.2982799,1961,50498,"Bloomington MN",19.8027644659194
41.4819932,-81.7981908,1962,65620,"Lakewood OH",19.8110332215788
41.5931049,-81.5267873,1964,65555,"Euclid OH",19.830676531157
44.0234,-92.46295,1971,55409,"Rochester MN",19.8523705535202
30.2240897,-92.0198427,1963,50312,"Lafayette LA",19.8759739227222
38.789217,-90.322614,1964,50240,"Florissant MO",19.9044585987261
41.878711,-71.3825558,1962,80136,"Pawtucket RI",19.9660577019068
42.5847425,-87.8211854,1963,69956,"Kenosha WI",20.0125793355824
39.6895036,-84.1688274,1960,54462,"Kettering OH",20.1975689471558
