"lat","lon","year","pop1","citystate","murder_per100k"
34.0852868,-117.9608978,1994,72278,"Baldwin Park CA",9.68482802512521
41.0814447,-81.5190053,2009,206497,"Akron OH",9.68537073177819
32.5251516,-93.7501789,1963,165190,"Shreveport LA",9.68581633270779
38.0405837,-84.5037164,1994,237451,"Lexington KY",9.68620894416111
42.8142432,-73.9395687,2001,61935,"Schenectady NY",9.68757568418503
38.0405837,-84.5037164,1974,185786,"Lexington KY",9.68856641512278
40.5852602,-105.084423,1985,72247,"Fort Collins CO",9.68898362561767
31.7775757,-106.4424559,1991,526339,"El Paso TX",9.68957268984438
32.5251516,-93.7501789,1965,175397,"Shreveport LA",9.6922980438662
42.5678534,-83.373339,1989,51585,"West Bloomfield Township MI",9.69274013763691
35.0526641,-78.8783585,1983,61902,"Fayetteville NC",9.69274013763691
37.6879241,-122.4702079,1976,72200,"Daly City CA",9.69529085872576
37.8715926,-122.272747,1980,103134,"Berkeley CA",9.69612348982877
34.055103,-117.7499909,1962,72186,"Pomona CA",9.69717119663093
34.2284312,-92.0031955,1977,61871,"Pine Bluff AR",9.69759661230625
37.0870821,-76.4730122,1987,164978,"Newport News VA",9.69826279867619
42.2625932,-71.8022934,1979,164961,"Worcester MA",9.69926224986512
34.0194543,-118.4911912,1984,92788,"Santa Monica CA",9.69953011165237
38.2526647,-85.7584557,2001,257739,"Louisville KY",9.69973500323971
42.331427,-83.0457538,1963,1628680,"Detroit MI",9.70110764545521
45.5230622,-122.6764816,1983,370982,"Portland OR",9.70397485592293
34.0165053,-118.1137535,1995,61828,"Montebello CA",9.70434107524099
26.9342246,-80.0942087,2009,51514,"Jupiter FL",9.70609931280817
40.6639916,-74.2107006,1979,103024,"Elizabeth NJ",9.70647616089455
43.4194699,-83.9508068,2010,51508,"Saginaw MI",9.70722994486293
45.6387281,-122.6614861,1994,51502,"Vancouver WA",9.70836084035571
34.1083449,-117.2897652,1965,103000,"San Bernardino CA",9.70873786407767
43.4194699,-83.9508068,2000,61799,"Saginaw MI",9.70889496593796
34.6035669,-98.3959291,1965,72090,"Lawton OK",9.71008461645166
41.5833688,-87.5000412,1979,102978,"Hammond IN",9.71081201810095
42.3736158,-71.1097335,1968,92677,"Cambridge MA",9.71114731810482
42.732535,-84.5555347,1991,123568,"Lansing MI",9.71125210410462
31.7775757,-106.4424559,1986,483925,"El Paso TX",9.71224879888413
39.5296329,-119.8138027,1990,133850,"Reno NV",9.7123645872245
41.2375569,-80.8184166,1963,61776,"Warren OH",9.71250971250971
32.7459645,-96.9977846,1977,61775,"Grand Prairie TX",9.71266693646297
33.9533487,-117.3961564,1990,226505,"Riverside CA",9.71280987174676
40.4862157,-74.4518188,2009,51474,"New Brunswick NJ",9.71364183859813
32.715738,-117.1610838,1985,988284,"San Diego CA",9.71380696237114
39.5296329,-119.8138027,1961,51470,"Reno NV",9.7143967359627
42.5847425,-87.8211854,1964,72057,"Kenosha WI",9.71453155141069
32.2217429,-110.926479,2006,535232,"Tucson AZ",9.71541312925983
32.2217429,-110.926479,2003,514618,"Tucson AZ",9.7159446424338
30.2240897,-92.0198427,1995,102921,"Lafayette LA",9.71619008754287
41.6362152,-70.934205,2009,92621,"New Bedford MA",9.71701881862645
42.7070354,-71.1631137,1989,61745,"Lawrence MA",9.71738602315977
41.308274,-72.9278835,1999,123489,"New Haven CT",9.71746471345626
39.7392358,-104.990251,1961,493887,"Denver CO",9.71882232170517
35.6145169,-88.8139469,2004,61729,"Jackson TN",9.7199047449335
30.421309,-87.2169149,1984,61728,"Pensacola FL",9.72006220839813
34.2257255,-77.9447102,2004,92589,"Wilmington NC",9.72037715063344
37.7749295,-122.4194155,1989,750964,"San Francisco CA",9.72083881517623
41.079273,-85.1393513,2000,205727,"Fort Wayne IN",9.72162137201243
47.4941836,-111.2833449,1973,61713,"Great Falls MT",9.72242477273832
43.0962143,-79.0377388,1983,71997,"Niagara Falls NY",9.72262733169438
30.2265949,-93.2173758,2010,71993,"Lake Charles LA",9.72316753017655
44.977753,-93.2650108,1980,370163,"Minneapolis MN",9.72544527681049
40.6639916,-74.2107006,1976,113105,"Elizabeth NJ",9.72547632730648
39.4667034,-87.4139092,1962,71974,"Terre Haute IN",9.72573429293912
30.3960318,-88.8853078,1974,51408,"Biloxi MS",9.72611266728914
37.3541079,-121.9552356,1962,71971,"Santa Clara CA",9.72613969515499
32.735687,-97.1080656,1991,267306,"Arlington TX",9.72668028401906
44.9537029,-93.0899578,1996,267292,"Saint Paul MN",9.72718974005956
40.9125992,-73.8370786,1974,71950,"Mount Vernon NY",9.72897845726199
41.878711,-71.3825558,1977,71919,"Pawtucket RI",9.73317204076809
41.6612104,-72.7795419,1989,71913,"New Britain CT",9.73398411970019
31.7775757,-106.4424559,1968,339000,"El Paso TX",9.73451327433628
35.7795897,-78.6381787,1969,113000,"Raleigh NC",9.73451327433628
38.2493581,-122.0399663,1983,61629,"Fairfield CA",9.73567638611692
41.3683798,-82.1076486,1978,51354,"Elyria OH",9.73633991509912
36.6777372,-121.6555013,1999,123237,"Salinas CA",9.73733537817376
39.0558235,-95.6890185,1989,123218,"Topeka KS",9.73883685825123
39.7392358,-104.990251,1964,523486,"Denver CO",9.74238088506665
40.6084305,-75.4901833,1967,112900,"Allentown PA",9.74313551815766
40.7607793,-111.8910474,2001,184723,"Salt Lake City UT",9.74431987354038
36.1539816,-95.992775,1992,369428,"Tulsa OK",9.74479465552151
32.2217429,-110.926479,2007,523299,"Tucson AZ",9.74586230816417
35.2219971,-101.8312969,1961,112866,"Amarillo TX",9.74607056155087
38.1040864,-122.2566367,1977,71813,"Vallejo CA",9.74753874646652
33.8958492,-118.2200712,1961,71812,"Compton CA",9.74767448337325
42.1487043,-72.6078672,1961,61553,"Chicopee MA",9.74769710655858
36.7282054,-76.5835621,1998,61550,"Suffolk VA",9.74817221770918
34.7303688,-86.5861037,1997,164124,"Huntsville AL",9.74872657259145
30.6953657,-88.0398912,2009,246171,"Mobile AL",9.74932059422109
34.6867846,-118.1541632,2002,123079,"Lancaster CA",9.74983547152642
37.688889,-97.336111,1989,297391,"Wichita KS",9.75147196788067
34.0686206,-118.0275667,2008,123049,"El Monte CA",9.75221253321847
34.769536,-92.2670941,1965,61510,"North Little Rock AR",9.75451146155097
42.0450722,-87.6876969,1967,82000,"Evanston IL",9.75609756097561
42.2711311,-89.0939952,1964,133245,"Rockford IL",9.75646365717288
35.262082,-81.1873005,2010,71741,"Gastonia NC",9.75732147586457
40.7263249,-74.2286435,1980,61491,"Irvington NJ",9.75752549153535
42.5803122,-83.0302033,1971,61491,"Sterling Heights MI",9.75752549153535
37.9577016,-121.2907796,2007,297170,"Stockton CA",9.75872396271495
33.7700504,-118.1937395,1970,358633,"Long Beach CA",9.75928037854854
38.0049214,-121.805789,2001,92214,"Antioch CA",9.75990630489947
41.7605849,-88.3200715,2007,122942,"Aurora IL",9.76070016755869
32.8140177,-96.9488945,1985,122920,"Irving TX",9.7624471200781
37.7652065,-122.2416355,1973,71700,"Alameda CA",9.7629009762901
37.688889,-97.336111,1970,276554,"Wichita KS",9.76301192533827
43.0389025,-87.9064736,1982,645231,"Milwaukee WI",9.76394500574213
40.7989473,-81.378447,1974,112650,"Canton OH",9.7647581003107
42.8142432,-73.9395687,2006,61444,"Schenectady NY",9.76498925851182
37.2089572,-93.2922989,1975,133100,"Springfield MO",9.76709241172051
33.8675143,-117.9981181,1993,71661,"Buena Park CA",9.76821423089268
34.0739016,-117.3136547,2008,51177,"Colton CA",9.7700138734197
33.7513419,-117.9939921,1997,81874,"Westminster CA",9.7711117082346
33.7739053,-117.9414477,1985,133012,"Garden Grove CA",9.77355426578053
33.9022367,-118.081733,1986,92076,"Norwalk CA",9.77453408054216
34.7303688,-86.5861037,1964,122744,"Huntsville AL",9.77644528449456
30.2240897,-92.0198427,1971,71600,"Lafayette LA",9.77653631284916
38.5815719,-121.4943996,1964,255688,"Sacramento CA",9.77754137855511
30.267153,-97.7430608,1965,225000,"Austin TX",9.77777777777778
26.0112014,-80.1494901,1971,112500,"Hollywood FL",9.77777777777778
44.9428975,-123.0350963,1994,102269,"Salem OR",9.77813413644408
39.9242266,-83.8088171,1992,71584,"Springfield OH",9.77872150201162
25.790654,-80.1300455,1964,71575,"Miami Beach FL",9.7799511002445
25.790654,-80.1300455,1979,91992,"Miami Beach FL",9.78345943125489
37.7652065,-122.2416355,1961,61316,"Alameda CA",9.78537412747081
39.5296329,-119.8138027,1983,112381,"Reno NV",9.78813144570701
43.2341813,-86.2483921,1968,51081,"Muskegon MI",9.78837532546348
33.9424658,-117.2296717,1997,143020,"Moreno Valley CA",9.7888407215774
39.6895036,-84.1688274,1981,61275,"Kettering OH",9.79192166462668
35.262082,-81.1873005,2008,71486,"Gastonia NC",9.79212712978765
34.769536,-92.2670941,2002,61262,"North Little Rock AR",9.79399954294669
41.525031,-88.0817251,1973,81673,"Joliet IL",9.79515874279138
40.742551,-84.1052256,1961,51037,"Lima OH",9.79681407606246
42.0354084,-88.2825668,1978,51024,"Elgin IL",9.79931012856695
33.8316745,-118.281693,1971,71417,"Carson CA",9.80158785723287
37.2089572,-93.2922989,1965,102007,"Springfield MO",9.80324879665121
41.7637111,-72.6850932,1964,163207,"Hartford CT",9.80350107532152
47.2528768,-122.4442906,1982,163162,"Tacoma WA",9.80620487613538
38.0049214,-121.805789,2007,101973,"Antioch CA",9.80651741147166
31.4637723,-100.4370375,1976,61180,"San Angelo TX",9.807126511932
40.2115109,-74.6796651,1975,81565,"Hamilton NJ",9.80812848648317
34.769536,-92.2670941,1966,61172,"North Little Rock AR",9.80840907604786
34.0686206,-118.0275667,1998,112142,"El Monte CA",9.80899217064079
37.4418834,-122.1430195,1969,61168,"Palo Alto CA",9.80905048391316
38.0279762,-121.8846806,2003,61160,"Pittsburg CA",9.81033355134075
37.0870821,-76.4730122,2004,183454,"Newport News VA",9.81172391989272
41.5833688,-87.5000412,1984,91722,"Hammond IN",9.81225878197161
39.7392358,-104.990251,1965,529800,"Denver CO",9.81502453756134
26.8233946,-80.1386547,2009,50937,"Palm Beach Gardens FL",9.81604727408367
40.7607793,-111.8910474,1980,162985,"Salt Lake City UT",9.81685431174648
31.8456816,-102.3676431,1987,101859,"Odessa TX",9.81749280868652
27.950575,-82.4571776,1961,274970,"Tampa FL",9.81925300941921
41.079273,-85.1393513,1990,173072,"Fort Wayne IN",9.8225016178238
29.7355047,-94.9774274,1982,61082,"Baytown TX",9.82286107200157
30.3960318,-88.8853078,2001,50882,"Biloxi MS",9.82665775716363
42.1014831,-72.589811,2006,152644,"Springfield MA",9.82678650978748
42.4153925,-71.1564729,1963,50878,"Arlington MA",9.82743032351901
33.9137085,-98.4933873,1960,101724,"Wichita Falls TX",9.83052180409736
32.5159852,-93.7321228,1980,50860,"Bossier City LA",9.83090837593394
42.4733688,-83.2218731,1971,71200,"Southfield MI",9.8314606741573
38.1040864,-122.2566367,1976,71200,"Vallejo CA",9.8314606741573
35.3859242,-94.3985475,2002,81369,"Fort Smith AR",9.83175410782976
40.5186809,-78.3947359,1976,61016,"Altoona PA",9.83348629867576
42.331427,-83.0457538,1962,1646810,"Detroit MI",9.83720040563271
34.1975048,-119.1770516,2004,182959,"Oxnard CA",9.83826977628868
32.715738,-117.1610838,1994,1168785,"San Diego CA",9.83927754035173
34.0739016,-117.3136547,2009,50803,"Colton CA",9.8419384682007
38.0049214,-121.805789,2005,101593,"Antioch CA",9.84319785812015
40.2731911,-76.8867008,1998,50793,"Harrisburg PA",9.84387612466285
41.2375569,-80.8184166,1990,50793,"Warren OH",9.84387612466285
40.2170534,-74.7429384,1981,91426,"Trenton NJ",9.84402686325553
27.4989278,-82.5748194,2001,50787,"Bradenton FL",9.84503908480517
30.421309,-87.2169149,1995,60941,"Pensacola FL",9.84558835595084
40.9167654,-74.171811,2002,152340,"Paterson NJ",9.84639621898385
38.0049214,-121.805789,2006,101537,"Antioch CA",9.84862660901937
29.8849504,-93.939947,1988,60919,"Port Arthur TX",9.84914394523876
31.7775757,-106.4424559,1964,304500,"El Paso TX",9.85221674876847
35.0456297,-85.3096801,2009,172536,"Chattanooga TN",9.85301618213011
30.2265949,-93.2173758,2004,71041,"Lake Charles LA",9.85346490055039
41.079273,-85.1393513,2010,253691,"Fort Wayne IN",9.85450804324946
27.773056,-82.64,1994,243508,"Saint Petersburg FL",9.85593902459057
41.6639383,-83.555212,1987,344963,"Toledo OH",9.85612949794616
43.0962143,-79.0377388,1974,81150,"Niagara Falls NY",9.85828712261245
35.5950581,-82.5514869,1978,60855,"Asheville NC",9.85950209514419
39.0558235,-95.6890185,1968,131818,"Topeka KS",9.86208256838975
42.2711311,-89.0939952,1978,141938,"Rockford IL",9.86346151136412
32.2217429,-110.926479,1960,212892,"Tucson AZ",9.86415647370498
41.0814447,-81.5190053,1990,223019,"Akron OH",9.8646303678162
34.8526176,-82.3940104,1982,60819,"Greenville SC",9.86533813446456
38.0405837,-84.5037164,1999,243243,"Lexington KY",9.8666765333432
26.0112014,-80.1494901,1999,131728,"Hollywood FL",9.86882060002429
26.1906306,-97.6961026,1992,50656,"Harlingen TX",9.87049905243209
33.9533487,-117.3961564,1975,151916,"Riverside CA",9.87387766923826
34.1477849,-118.1445155,1986,131650,"Pasadena CA",9.8746676794531
33.6189101,-117.9289469,1989,70888,"Newport Beach CA",9.87473197156077
27.5305671,-99.4803241,1983,101266,"Laredo TX",9.87498271878024
40.7607793,-111.8910474,1988,162005,"Salt Lake City UT",9.87623838770408
39.5296329,-119.8138027,1973,81000,"Reno NV",9.87654320987654
41.452819,-82.1823746,2007,70861,"Lorain OH",9.87849451743554
40.4862157,-74.4518188,2008,50605,"New Brunswick NJ",9.88044659618615
35.6145169,-88.8139469,1990,50594,"Jackson TN",9.88259477408388
34.1477849,-118.1445155,1964,121416,"Pasadena CA",9.8833761612967
31.8456816,-102.3676431,1985,111282,"Odessa TX",9.88479718193419
35.262082,-81.1873005,1976,50570,"Gastonia NC",9.8872849515523
38.8048355,-77.0469214,1960,91023,"Alexandria VA",9.88761082363798
38.0405837,-84.5037164,1997,242640,"Lexington KY",9.89119683481701
35.6145169,-88.8139469,1985,50549,"Jackson TN",9.89139251023759
42.4972583,-82.9371409,1971,60653,"Roseville MI",9.89233838392165
39.5296329,-119.8138027,1979,90969,"Reno NV",9.89348019655047
32.7554883,-97.3307658,2003,576103,"Fort Worth TX",9.89406408229084
39.3995008,-84.5613355,1969,80841,"Hamilton OH",9.89596862977944
35.3859242,-94.3985475,2001,80829,"Fort Smith AR",9.89743780078932
40.7127837,-74.0059413,1967,8173303,"New York NY",9.89807914866242
33.5386523,-112.1859866,1987,131323,"Glendale AZ",9.89925603283507
43.0125274,-83.6874562,1964,212088,"Flint MI",9.90155029987552
34.0625106,-118.1228476,1985,60590,"Monterey Park CA",9.90262419541178
30.4382559,-84.2807329,1980,80759,"Tallahassee FL",9.90601666687304
35.262082,-81.1873005,1978,50469,"Gastonia NC",9.90707166775645
31.549333,-97.1466695,1998,111017,"Waco TX",9.90839240836989
32.2217429,-110.926479,1992,423836,"Tucson AZ",9.9094932945762
26.1906306,-97.6961026,1985,50445,"Harlingen TX",9.91178511249876
37.8715926,-122.272747,1969,121060,"Berkeley CA",9.91244011234099
35.2219971,-101.8312969,1999,100882,"Amarillo TX",9.91257112269781
40.1933767,-85.3863599,1977,80687,"Muncie IN",9.91485617261765
39.0558235,-95.6890185,1993,121021,"Topeka KS",9.91563447666108
33.1958696,-117.3794834,1991,131072,"Oceanside CA",9.918212890625
33.1192068,-117.086421,1991,110897,"Escondido CA",9.91911413293416
34.9248667,-81.0250784,2006,60480,"Rock Hill SC",9.92063492063492
37.7249296,-122.1560768,1962,70560,"San Leandro CA",9.92063492063492
25.9860762,-80.3035602,1997,50394,"Miramar FL",9.92181608921697
37.3382082,-121.8863286,1974,524000,"San Jose CA",9.9236641221374
27.8005828,-97.396381,1988,261984,"Corpus Christi TX",9.92427018443875
37.0298687,-76.3452218,1995,141034,"Hampton VA",9.92668434561879
34.6867846,-118.1541632,1996,120881,"Lancaster CA",9.92711840570478
47.6587802,-117.4260466,2002,201433,"Spokane WA",9.92885972010544
34.0625106,-118.1228476,1994,60386,"Monterey Park CA",9.93607789885073
40.9167654,-74.171811,1997,140896,"Paterson NJ",9.93640699523053
39.0836712,-84.5085536,1960,60376,"Covington KY",9.93772359878097
41.6612104,-72.7795419,1974,80500,"New Britain CT",9.93788819875776
47.2528768,-122.4442906,1969,161000,"Tacoma WA",9.93788819875776
36.1867442,-94.1288141,2004,50308,"Springdale AR",9.93877713286157
40.6936488,-89.5889864,1962,100608,"Peoria IL",9.93956743002544
45.5230622,-122.6764816,1997,472749,"Portland OR",9.94185074955209
26.1947962,-98.1836216,2010,70400,"Pharr TX",9.94318181818182
29.8849504,-93.939947,2002,60326,"Port Arthur TX",9.94596028246527
29.6910625,-95.2091006,1982,120650,"Pasadena TX",9.94612515540821
34.7540524,-77.4302414,2007,70368,"Jacksonville NC",9.94770350159163
30.2240897,-92.0198427,2010,120623,"Lafayette LA",9.94835147525762
32.2217429,-110.926479,1996,472385,"Tucson AZ",9.94951152132265
37.6390972,-120.9968782,1992,170856,"Modesto CA",9.9498993304303
31.9973456,-102.0779146,1976,70352,"Midland TX",9.94996588583125
41.079273,-85.1393513,2008,251194,"Fort Wayne IN",9.9524670175243
25.790654,-80.1300455,1974,90415,"Miami Beach FL",9.95410053641542
46.6020711,-120.5058987,1986,50228,"Yakima WA",9.95460699211595
41.079273,-85.1393513,2004,220980,"Fort Wayne IN",9.95565209521224
30.6953657,-88.0398912,2010,251106,"Mobile AL",9.9559548557183
41.308274,-72.9278835,1975,130544,"New Haven CT",9.95832822649835
32.7554883,-97.3307658,2005,612487,"Fort Worth TX",9.95939505654814
33.4483771,-112.0740373,1983,843415,"Phoenix AZ",9.95950984983667
28.5383355,-81.3792365,2001,190769,"Orlando FL",9.95968946736629
40.6639916,-74.2107006,1991,110426,"Elizabeth NJ",9.96142212884647
43.0962143,-79.0377388,2010,50193,"Niagara Falls NY",9.96154842308689
26.1403635,-80.2133808,2002,60218,"Lauderhill FL",9.96379819987379
36.1988592,-115.1175013,2004,150538,"North Las Vegas NV",9.96426151536489
32.3512601,-95.3010624,1967,60210,"Tyler TX",9.96512207274539
41.1865478,-73.1951767,2004,140475,"Bridgeport CT",9.96618615411995
37.8715926,-122.272747,1995,100332,"Berkeley CA",9.96690985926723
29.8849504,-93.939947,1962,70212,"Port Arthur TX",9.96980573121404
37.8715926,-122.272747,1983,110327,"Berkeley CA",9.97036083642264
42.4733688,-83.2218731,1995,80234,"Southfield MI",9.97083530672782
61.2180556,-149.9002778,1993,250720,"Anchorage AK",9.97128270580727
39.4863773,-75.0259637,1972,50141,"Vineland NJ",9.97187930037295
35.9556923,-80.0053176,2003,90251,"High Point NC",9.97218867380971
47.6062095,-122.3320708,1986,501279,"Seattle WA",9.97448526668781
37.8715926,-122.272747,1965,120300,"Berkeley CA",9.97506234413965
35.5950581,-82.5514869,1986,60148,"Asheville NC",9.97539402806411
42.6525793,-73.7562317,1973,110255,"Albany NY",9.97687179719741
43.0481221,-76.1474244,1988,160353,"Syracuse NY",9.97798606823695
26.1906306,-97.6961026,2002,60126,"Harlingen TX",9.97904400758407
33.7700504,-118.1937395,2004,480945,"Long Beach CA",9.98035118360727
36.1539816,-95.992775,1989,360648,"Tulsa OK",9.98203234178479
33.954737,-118.2120161,1994,90159,"South Gate CA",9.98236448940206
30.2240897,-92.0198427,1969,50088,"Lafayette LA",9.98243092157802
34.1808392,-118.3089661,1961,90155,"Burbank CA",9.98280738727747
32.4487364,-99.7331439,1961,90147,"Abilene TX",9.98369330094179
35.262082,-81.1873005,1973,50073,"Gastonia NC",9.98542128492401
34.0686206,-118.0275667,1971,70099,"El Monte CA",9.98587711664931
26.1403635,-80.2133808,1993,50064,"Lauderhill FL",9.98721636305529
25.8900949,-80.1867138,2005,60076,"North Miami FL",9.98734935748053
40.7607793,-111.8910474,1979,180189,"Salt Lake City UT",9.98951101343589
45.7832856,-108.5006904,2001,90070,"Billings MT",9.99222826690352
33.8316745,-118.281693,1987,90060,"Carson CA",9.99333777481679
39.0558235,-95.6890185,1986,120064,"Topeka KS",9.99466950959488
39.0558235,-95.6890185,1974,140072,"Topeka KS",9.99485978639557
