"lat","long","year","pop1","citystate","rape_per100k"
40.2,-85.39,1982,74230,"Muncie IN",35.0262697022767
42.51,-83.15,2008,57098,"Royal Oak MI",35.0274965848191
40.86,-74.13,1997,57097,"Passaic NJ",35.0281100583218
35.96,-77.81,2010,39953,"Rocky Mount NC",35.04117337872
32.86,-96.97,1981,114135,"Irving TX",35.0462171989311
34.16,-118.14,1967,125544,"Pasadena CA",35.0474733957816
35.98,-78.91,1976,105560,"Durham NC",35.0511557408109
42.26,-71.01,2001,88442,"Quincy MA",35.0512200085932
26.45,-80.09,2002,62764,"Delray Beach FL",35.0519406028934
41.56,-90.6,1975,99836,"Davenport IA",35.0574942906366
32.69,-97.13,1999,310910,"Arlington TX",35.0583770222894
47.5,-111.29,2005,57040,"Great Falls MT",35.0631136044881
29.9,-93.93,1999,68432,"Port Arthur TX",35.0713116670563
33.88,-117.93,2006,133983,"Fullerton CA",35.0790771963607
34.12,-117.66,1996,62705,"Upland CA",35.084921457619
40.71,-74.06,2002,245075,"Jersey City NJ",35.0912985820667
35.23,-97.34,2002,96888,"Norman OK",35.0920650648171
37.39,-122.03,1991,119670,"Sunnyvale CA",35.0965154173978
32.84,-83.66,1975,125358,"Macon GA",35.0994751033041
41.4,-73.47,1984,62678,"Danbury CT",35.1000351000351
42.73,-73.68,1987,54121,"Troy NY",35.1065205742688
42.47,-70.96,2009,91149,"Lynn MA",35.1073516988667
44.05,-123.11,1975,93990,"Eugene OR",35.11011809767
36.68,-121.64,2007,145251,"Salinas CA",35.1116343433092
36.92,-76.24,2003,242077,"Norfolk VA",35.1127946892931
30.31,-97.75,2010,754691,"Austin TX",35.1137087894251
32.8,-116.96,1996,93976,"El Cajon CA",35.1153485996425
37.4,-79.19,1997,68336,"Lynchburg VA",35.1205806602669
27.99,-80.66,1990,62632,"Palm Bay FL",35.1258142802401
36.33,-82.37,2005,56935,"Johnson City TN",35.127777289892
42.67,-73.8,2003,93938,"Albany NY",35.1295535353105
32.45,-99.74,1977,93915,"Abilene TX",35.1381568439546
39.04,-84.51,1972,51222,"Covington KY",35.1411502869861
31.87,-102.35,2002,93902,"Odessa TX",35.1430214478925
33.53,-86.8,1972,293086,"Birmingham AL",35.1432685286912
36.03,-115,2008,256091,"Henderson NV",35.1437574924539
40.77,-74.03,1996,56906,"Union City NJ",35.1456788387868
42.73,-73.68,1981,56896,"Troy NY",35.1518560179978
41.15,-104.79,1995,54051,"Cheyenne WY",35.1519860872139
41.7,-71.42,1982,88184,"Warwick RI",35.1537693912728
39.7,-84.15,1996,59735,"Kettering OH",35.1552691052147
27.28,-80.35,1997,73934,"Port Saint Lucie FL",35.1664998512187
37.97,-122,1989,110900,"Concord CA",35.1668169522092
38.36,-121.97,1986,51177,"Vacaville CA",35.1720499443109
37.63,-122.1,1985,102351,"Hayward CA",35.1730808687751
34.12,-117.57,1992,105180,"Rancho Cucamonga CA",35.177790454459
29.46,-98.51,2010,1327407,"San Antonio TX",35.1813724049971
44.52,-87.99,2000,102313,"Green Bay WI",35.1861444782188
31.24,-85.41,1989,53997,"Dothan AL",35.1871400262978
37.4,-79.19,1981,68175,"Lynchburg VA",35.2035203520352
37.39,-122.03,1986,116464,"Sunnyvale CA",35.2040115400467
28.11,-80.64,1990,59646,"Melbourne FL",35.2077255809275
29.9,-93.93,1984,68154,"Port Arthur TX",35.2143674619245
37.4,-122.08,1984,62474,"Mountain View CA",35.2146492941064
31.85,-106.44,2001,576453,"El Paso TX",35.2153601421105
37.98,-87.54,1991,127772,"Evansville IN",35.2189838149203
35.25,-81.17,1989,53948,"Gastonia NC",35.2190998739527
37.05,-76.29,1993,139127,"Hampton VA",35.219619484356
34.2,-119.21,2000,170358,"Oxnard CA",35.2199485788751
26.03,-80.16,1984,127766,"Hollywood FL",35.2206377283471
41.56,-73.04,2001,107886,"Waterbury CT",35.222364347552
40.67,-74.19,2009,124910,"Elizabeth NJ",35.2253622608278
38.02,-121.89,2000,56769,"Pittsburg CA",35.2304955169194
45.11,-93.35,1987,53930,"Brooklyn Park MN",35.2308548117931
37.97,-121.31,2006,289510,"Stockton CA",35.2319436288902
27.98,-82.77,2004,110677,"Clearwater FL",35.2376735907189
42.28,-83.73,1973,105000,"Ann Arbor MI",35.2380952380952
40.25,-111.64,2008,119189,"Provo UT",35.2381511716685
33.42,-111.74,2008,456821,"Mesa AZ",35.2435636715475
34.43,-119.72,2005,87950,"Santa Barbara CA",35.2472996020466
42.43,-71.06,1988,53892,"Malden MA",35.2556965783419
41.56,-73.04,1979,104943,"Waterbury CT",35.2572348798872
30.31,-97.75,2009,751525,"Austin TX",35.2616346761585
41.66,-91.54,1985,51041,"Iowa City IA",35.2657667365451
41.66,-91.54,1993,59545,"Iowa City IA",35.2674447896549
37.28,-79.96,1990,96397,"Roanoke VA",35.2708071827961
47.67,-117.41,2000,195629,"Spokane WA",35.2708443022251
41.68,-72.79,1988,73711,"New Britain CT",35.2728900706814
32.33,-95.3,1975,65200,"Tyler TX",35.2760736196319
34.76,-77.4,2006,73696,"Jacksonville NC",35.2800694745983
33.84,-117.87,1990,266406,"Anaheim CA",35.2844905895513
34.11,-118.41,1999,3650138,"Los Angeles CA",35.2863371193089
33.58,-112.2,1998,192696,"Glendale AZ",35.2887449661643
42.73,-87.81,1978,93513,"Racine WI",35.2892111257258
40.44,-79.98,1966,555300,"Pittsburgh PA",35.2962362686836
41.44,-82.18,1975,79327,"Lorain OH",35.2969354696383
32.35,-86.28,1972,133119,"Montgomery AL",35.3067556096425
40.71,-74.06,1974,257707,"Jersey City NJ",35.31141955787
27.53,-99.49,1997,158569,"Laredo TX",35.3158561887885
41.24,-95.86,1984,56628,"Council Bluffs IA",35.318217136399
32.69,-97.13,1978,121750,"Arlington TX",35.3182751540041
40.09,-85.69,1985,62273,"Anderson IN",35.3283124307485
31.45,-100.45,1979,70762,"San Angelo TX",35.3296967298833
35.67,-97.41,2005,73585,"Edmond OK",35.3332880342461
37.97,-121.31,2007,297170,"Stockton CA",35.3333108994851
33.78,-117.96,1985,133012,"Garden Grove CA",35.3351577301296
38.55,-121.74,2004,65090,"Davis CA",35.3356890459364
33.67,-117.91,1976,76400,"Costa Mesa CA",35.3403141361257
37.66,-120.99,1997,181052,"Modesto CA",35.3489605196297
32.52,-93.66,1983,53748,"Bossier City LA",35.3501525638163
41.15,-104.79,1994,53734,"Cheyenne WY",35.3593627870622
39.89,-104.96,2010,118772,"Thornton CO",35.3618698009632
46.87,-114.01,2007,65037,"Missoula MT",35.3644848317112
40.67,-74.19,1976,113105,"Elizabeth NJ",35.3653684629327
41.44,-82.18,1977,82000,"Lorain OH",35.3658536585366
43.61,-116.23,1995,149856,"Boise ID",35.367285927824
38.57,-121.47,2010,466488,"Sacramento CA",35.3706847764573
40.44,-79.98,2005,330780,"Pittsburgh PA",35.3709414112099
42.48,-83.26,1991,76320,"Southfield MI",35.377358490566
35.98,-80,1995,73484,"High Point NC",35.3818518316913
41.6,-87.34,1964,180879,"Gary IN",35.3827696968692
37.05,-76.29,1988,129997,"Hampton VA",35.385431971507
47.31,-122.34,2008,84775,"Federal Way WA",35.3877912120318
36.33,-119.32,1989,67819,"Visalia CA",35.3883130096286
40.2,-85.39,2001,67810,"Muncie IN",35.3930098805486
31.57,-97.18,1975,96056,"Waco TX",35.3960189889231
34.05,-117.91,1977,76268,"West Covina CA",35.4014789951225
36.04,-95.79,1998,70599,"Broken Arrow OK",35.4112664485333
41.53,-88.12,1983,79066,"Joliet IL",35.4134520527154
33.24,-87.54,1977,70589,"Tuscaloosa AL",35.4162829902676
33.54,-112.07,1970,581562,"Phoenix AZ",35.4218466818671
36.2,-119.34,2010,59278,"Tulare CA",35.4262964337528
36.97,-122.04,1999,53627,"Santa Cruz CA",35.4299140358402
37.98,-122.51,2004,56449,"San Rafael CA",35.4302113412107
37.4,-79.19,1996,67738,"Lynchburg VA",35.4306297794443
35.23,-97.34,2001,95956,"Norman OK",35.4329067489266
43.66,-70.28,1982,62086,"Portland ME",35.4347195825146
38.22,-85.74,1998,262393,"Louisville KY",35.4430186780897
47.25,-122.46,1968,158000,"Tacoma WA",35.4430379746835
32.52,-93.66,2001,56416,"Bossier City LA",35.4509359047079
34.05,-117.91,1965,62057,"West Covina CA",35.4512786631645
27.91,-82.78,2005,73323,"Largo FL",35.4595420263764
38.82,-77.09,1969,126900,"Alexandria VA",35.4609929078014
35.23,-97.34,1980,67677,"Norman OK",35.4625648300013
34.06,-117.76,2001,152251,"Pomona CA",35.4677473382769
33.73,-117,1999,53554,"Hemet CA",35.4782089106323
39.43,-77.42,2001,53551,"Frederick MD",35.4801964482456
31.87,-102.35,1996,98630,"Odessa TX",35.486160397445
37.66,-120.99,2003,205691,"Modesto CA",35.4901283964782
36.27,-115.14,2010,216961,"North Las Vegas NV",35.4902493996617
38.02,-121.89,1993,50718,"Pittsburg CA",35.4903584526204
33.86,-118.38,1976,64800,"Redondo Beach CA",35.4938271604938
37.71,-122.15,2006,78882,"San Leandro CA",35.4960574021957
42.71,-84.55,1975,135219,"Lansing MI",35.4979699598429
39.14,-121.62,2006,59156,"Yuba City CA",35.4993576306714
34.12,-117.57,1990,101409,"Rancho Cucamonga CA",35.4998077093749
42.96,-85.66,1971,200000,"Grand Rapids MI",35.5
43.04,-76.14,1994,163374,"Syracuse NY",35.5013649662737
37.6,-122.02,2008,70409,"Union City CA",35.5068244116519
41.53,-88.12,1973,81673,"Joliet IL",35.5074504426187
33.67,-117.91,2007,109835,"Costa Mesa CA",35.5078071652934
41.53,-88.12,1981,78853,"Joliet IL",35.5091118917479
41.15,-104.79,1979,53507,"Cheyenne WY",35.5093726054535
33.9,-98.52,2000,104197,"Wichita Falls TX",35.5096595871282
39.09,-94.35,1995,112642,"Independence MO",35.5107331190852
42.31,-71.44,1991,64768,"Framingham MA",35.5113636363636
42.31,-71.44,1996,67580,"Framingham MA",35.5134655223439
44.05,-123.11,1973,90100,"Eugene OR",35.5160932297447
38.88,-77.1,1981,154812,"Arlington VA",35.5269617342325
33.9,-118.16,2001,56293,"Paramount CA",35.5283960705594
47.67,-117.41,1975,174500,"Spokane WA",35.5300859598854
41.66,-83.58,1971,391200,"Toledo OH",35.5316973415133
33.94,-117.4,2002,264540,"Riverside CA",35.5333786950934
42.47,-70.96,1969,90052,"Lynn MA",35.5350242082352
43.61,-116.23,1978,104112,"Boise ID",35.5386506838789
29.3,-94.81,1972,61900,"Galveston TX",35.5411954765751
38.3,-122.3,1985,56269,"Napa CA",35.543549734312
44.27,-88.4,1999,56265,"Appleton WI",35.5460766017951
41.07,-85.14,1977,182855,"Fort Wayne IN",35.5472915698231
26.3,-98.16,2002,50622,"Edinburg TX",35.5576626763067
29.3,-94.81,1966,70301,"Galveston TX",35.5613718154792
26.2,-97.69,1999,59048,"Harlingen TX",35.5642866820214
40.42,-105.07,2000,50608,"Loveland CO",35.5674992096111
40.49,-74.45,2008,50605,"New Brunswick NJ",35.5696077462701
34.84,-82.37,2008,59038,"Greenville SC",35.5703106473796
40.91,-73.83,1998,67464,"Mount Vernon NY",35.5745286374956
33.67,-117.91,1991,98364,"Costa Mesa CA",35.5821235411329
41.07,-85.14,2006,224820,"Fort Wayne IN",35.5840227737746
33.89,-118.13,1989,61824,"Bellflower CA",35.5848861283644
41.56,-73.04,1994,106772,"Waterbury CT",35.5898550181696
32.8,-116.96,1971,53383,"El Cajon CA",35.5918550849521
43.83,-91.23,2008,50569,"La Crosse WI",35.5949297000138
40.63,-75.37,1986,50562,"Bethlehem PA",35.5998576005696
33.99,-118.09,1994,61796,"Pico Rivera CA",35.6010097740954
40.34,-75.93,1982,78648,"Reading PA",35.6016681924525
40.34,-75.93,1981,78648,"Reading PA",35.6016681924525
42.38,-71.12,1968,92677,"Cambridge MA",35.6075401663843
29.75,-94.97,1996,70207,"Baytown TX",35.6089848590596
32.32,-90.21,1978,190954,"Jackson MS",35.6106706327178
42.8,-73.93,1999,61770,"Schenectady NY",35.6159948194917
34.43,-119.72,1972,73000,"Santa Barbara CA",35.6164383561644
43.61,-116.23,1988,109484,"Boise ID",35.6216433451463
41.44,-82.18,1971,78600,"Lorain OH",35.6234096692112
34.02,-118.11,1987,56134,"Montebello CA",35.6290305340792
36.78,-119.79,1974,176800,"Fresno CA",35.6334841628959
36.92,-76.24,2004,244132,"Norfolk VA",35.6364589648223
36.78,-119.79,2002,443363,"Fresno CA",35.6367130319851
33.94,-117.4,1972,145900,"Riverside CA",35.6408498971899
39.04,-95.69,2009,123449,"Topeka KS",35.6422490259135
33.89,-118.13,1973,50500,"Bellflower CA",35.6435643564356
35.09,-92.45,2010,58908,"Conway AR",35.648808311265
37.71,-122.15,1994,70127,"San Leandro CA",35.6496071413293
43.1,-75.23,2007,58888,"Utica NY",35.6609156364624
42.32,-71.14,1970,58886,"Brookline MA",35.6621268213158
26.03,-80.16,2001,142968,"Hollywood FL",35.6723182810139
39.47,-87.38,2008,58860,"Terre Haute IN",35.677879714577
40.2,-85.39,1985,75661,"Muncie IN",35.6854918650295
36.33,-119.32,1998,89665,"Visalia CA",35.6883956950873
33.39,-111.93,1974,98057,"Tempe AZ",35.6935251945297
27.91,-82.78,1998,67229,"Largo FL",35.6988799476416
37.37,-121.97,1981,89630,"Santa Clara CA",35.7023318085462
33.89,-118.3,2001,58819,"Gardena CA",35.7027491116816
41.08,-111.95,1996,56005,"Layton UT",35.7110972234622
33.91,-118.08,1985,92404,"Norwalk CA",35.7127397082377
33.73,-117,1998,53202,"Hemet CA",35.712943122439
45.79,-108.54,1977,70000,"Billings MT",35.7142857142857
33.93,-117.21,1992,123196,"Moreno Valley CA",35.7154453066658
41.71,-71.11,1988,89595,"Fall River MA",35.7162788102015
33.84,-118.26,1990,83995,"Carson CA",35.7164116911721
29.46,-98.51,1977,764217,"San Antonio TX",35.722837885051
42.32,-83.38,1984,81170,"Westland MI",35.7274855242085
43.1,-75.23,1993,67173,"Utica NY",35.728640971819
26.45,-80.09,2001,61575,"Delray Beach FL",35.7287860332927
37.43,-121.89,2003,64368,"Milpitas CA",35.7320407655978
32.35,-86.28,1994,195884,"Montgomery AL",35.7354352576014
39.14,-84.51,1969,500781,"Cincinnati OH",35.7441676101929
38.3,-122.3,1996,64346,"Napa CA",35.7442576073105
34.06,-117.32,2003,50356,"Colton CA",35.7454920962745
33.96,-118.34,1971,92300,"Inglewood CA",35.7529794149512
32.47,-93.8,1978,206924,"Shreveport LA",35.7619222516479
33.92,-118.2,1994,64312,"Lynwood CA",35.7631546212215
45.79,-108.54,1999,92269,"Billings MT",35.7649914922672
35.98,-80,1982,64303,"High Point NC",35.7681601169463
29.46,-98.51,1975,768814,"San Antonio TX",35.7693798500027
25.81,-80.14,1987,97833,"Miami Beach FL",35.7752496601351
35.85,-86.39,2003,75468,"Murfreesboro TN",35.7767530609
34.11,-118.41,1963,2660600,"Los Angeles CA",35.7814026911223
42.64,-71.32,1974,92200,"Lowell MA",35.7917570498915
32.86,-97.22,1997,58672,"North Richland Hills TX",35.7922007090265
32.86,-96.97,1994,167597,"Irving TX",35.8001634874133
32.63,-117.04,1988,125662,"Chula Vista CA",35.8103483949006
25.9,-80.17,2001,61432,"North Miami FL",35.8119546815992
37.3,-120.48,2007,78186,"Merced CA",35.8120379607602
33.67,-117.91,2008,108898,"Costa Mesa CA",35.8133299050488
36.97,-120.08,2010,61416,"Madera CA",35.8212843558682
38.24,-122.63,2003,55832,"Petaluma CA",35.8217509671873
37.37,-121.97,2004,103273,"Santa Clara CA",35.8273701741985
34.12,-117.66,1987,58605,"Upland CA",35.8331200409521
35.23,-97.34,1979,64184,"Norman OK",35.8344758818397
33.74,-117.88,1987,242765,"Santa Ana CA",35.837126439149
40.42,-105.07,2005,58585,"Loveland CO",35.845352906034
43.61,-116.23,2009,206437,"Boise ID",35.8462872450191
47.67,-117.41,1985,175732,"Spokane WA",35.8500443857692
36.68,-121.64,1979,78103,"Salinas CA",35.8500953868609
37.28,-79.96,1995,97616,"Roanoke VA",35.8547779052614
42.7,-71.16,2003,72514,"Lawrence MA",35.8551452133381
47.6,-122.16,1975,66931,"Bellevue WA",35.8578237289149
33.92,-118.2,1998,64126,"Lynwood CA",35.8668870660886
39.09,-94.35,1998,111505,"Independence MO",35.8728308147617
33.54,-112.07,1976,669005,"Phoenix AZ",35.8741713440109
42.1,-75.91,1980,55745,"Binghamton NY",35.8776571889856
37.4,-122.08,1980,58528,"Mountain View CA",35.880262438491
33.91,-118.35,1986,61309,"Hawthorne CA",35.8838017256846
28.82,-96.98,1993,58517,"Victoria TX",35.8870071944905
29.66,-95.15,2001,144889,"Pasadena TX",35.8895430294915
42.18,-72.57,1997,55723,"Chicopee MA",35.8918220483463
34.04,-80.89,1974,117000,"Columbia SC",35.8974358974359
37.71,-122.15,1993,69637,"San Leandro CA",35.9004552177722
39.78,-86.15,1968,520850,"Indianapolis IN",35.9028511087645
36.7,-76.64,1989,52917,"Suffolk VA",35.905285635996
46.81,-100.77,2010,61272,"Bismarck ND",35.9054706880794
33.79,-118.16,1996,440023,"Long Beach CA",35.9072139410894
40.01,-75.13,1973,1932547,"Philadelphia PA",35.9111576587788
36.74,-76.04,1989,370316,"Virginia Beach VA",35.9152723619827
41.56,-73.04,1987,103015,"Waterbury CT",35.9170994515362
42.43,-71.06,2004,55669,"Malden MA",35.926637805601
41.24,-80.82,1978,66800,"Warren OH",35.9281437125749
31.24,-85.41,1986,52871,"Dothan AL",35.9365247489172
33.42,-111.74,1997,350592,"Mesa AZ",35.9392113910186
36.7,-76.64,2008,83470,"Suffolk VA",35.941056667066
39.94,-75.11,1967,116840,"Camden NJ",35.9465936323177
41.2,-73.13,1989,50073,"Stratford CT",35.9475166257264
39.93,-83.8,1981,72325,"Springfield OH",35.9488420324922
27.53,-99.49,1985,111268,"Laredo TX",35.9492396735809
38.22,-85.74,1982,300404,"Louisville KY",35.9515851985992
40.42,-104.74,1982,55626,"Greeley CO",35.954409808363
43.02,-83.69,1968,219672,"Flint MI",35.9627080374376
26.15,-80.3,1998,80636,"Sunrise FL",35.9640855201151
38.57,-121.47,2008,467065,"Sacramento CA",35.9692976352328
43.09,-79.02,1979,77813,"Niagara Falls NY",35.9837045223806
33.9,-98.52,1975,94486,"Wichita Falls TX",35.9841669665347
33.23,-117.31,2008,169502,"Oceanside CA",35.987775955446
42.48,-83.26,2008,75024,"Southfield MI",35.9884836852207
37.05,-76.29,2007,144490,"Hampton VA",35.9886497335456
46.88,-96.82,1983,63908,"Fargo ND",35.9892345246292
32.63,-117.04,1994,147262,"Chula Vista CA",35.9902758349065
38.04,-84.46,1978,186157,"Lexington KY",35.9911257701832
34.52,-117.33,2005,83340,"Victorville CA",35.9971202303816
43.61,-116.23,1976,100000,"Boise ID",36
29.19,-81.05,1967,50000,"Daytona Beach FL",36
32.68,-114.62,2007,88874,"Yuma AZ",36.0060310101942
30.33,-81.66,2002,769253,"Jacksonville FL",36.008959341075
40.67,-74.19,1997,108301,"Elizabeth NJ",36.0107478231965
37.3,-121.85,2001,913513,"San Jose CA",36.0148131444216
35.47,-97.51,1972,369268,"Oklahoma City OK",36.0172015988388
30.21,-93.2,1988,72184,"Lake Charles LA",36.0190623960989
33.04,-96.98,2000,77735,"Lewisville TX",36.0198108959928
37.63,-122.1,1991,113820,"Hayward CA",36.0217887893165
29.66,-95.15,1984,127678,"Pasadena TX",36.0281332727643
33.79,-118.16,1971,360800,"Long Beach CA",36.0310421286031
37.4,-79.19,1987,69378,"Lynchburg VA",36.0344777883479
44.85,-93.46,2001,55490,"Eden Prairie MN",36.042530185619
33.74,-117.88,1988,246925,"Santa Ana CA",36.0433329958489
37.05,-76.29,2006,147030,"Hampton VA",36.0470652247841
34.14,-117.29,2005,199723,"San Bernardino CA",36.0499291518753
26.45,-80.09,2008,63795,"Delray Beach FL",36.052982208637
43.1,-75.23,2008,58234,"Utica NY",36.0614074252155
26.14,-80.14,1971,146970,"Fort Lauderdale FL",36.0617813159148
38.12,-121.29,1995,52686,"Lodi CA",36.062711156664
35.46,-97.37,1988,52686,"Midwest City OK",36.062711156664
36.74,-76.04,1982,268887,"Virginia Beach VA",36.0746335821367
46.88,-96.82,1994,77603,"Fargo ND",36.0810793397162
38.36,-121.97,1988,58168,"Vacaville CA",36.1023243020217
33.54,-112.07,2010,1445632,"Phoenix AZ",36.1087745705684
36.08,-79.83,2005,235393,"Greensboro NC",36.1098248461084
45.5,-122.44,2009,102463,"Gresham OR",36.1105960200267
38.57,-121.47,2000,407018,"Sacramento CA",36.1163388351375
27.71,-97.29,1976,207661,"Corpus Christi TX",36.1165553474172
33.38,-86.82,2007,49832,"Hoover AL",36.1213677957939
41.23,-111.97,1978,74748,"Ogden UT",36.1213677957939
34.69,-118.18,2004,127348,"Lancaster CA",36.121493859346
43.08,-89.39,1999,210386,"Madison WI",36.1240766971186
39.78,-89.64,1978,88583,"Springfield IL",36.1243127913934
26.18,-98.19,2007,63666,"Pharr TX",36.1260327333271
35.07,-85.26,2008,171611,"Chattanooga TN",36.1282202189836
43.08,-89.39,2005,221419,"Madison WI",36.1305940321291
29.9,-93.93,1994,71947,"Port Arthur TX",36.1377124827998
42.5,-90.69,2006,58105,"Dubuque IA",36.141468032011
42.48,-83.26,1995,80234,"Southfield MI",36.1442779868883
39.17,-86.52,2005,69158,"Bloomington IN",36.1491078400185
31.58,-84.18,2010,77434,"Albany GA",36.1598264328331
35.67,-97.41,2004,71888,"Edmond OK",36.167371466726
25.86,-80.3,1990,188004,"Hialeah FL",36.1694432033361
34.5,-114.31,2010,52527,"Lake Havasu City AZ",36.1718735126697
38.95,-92.33,2002,85700,"Columbia MO",36.1726954492415
41.87,-71.37,2004,74639,"Pawtucket RI",36.1741180883988
41.08,-81.52,1971,276425,"Akron OH",36.1761779867957
31.57,-97.18,2004,118850,"Waco TX",36.1800588977703
25.98,-80.33,2001,74624,"Miramar FL",36.1813893653516
33.96,-118.34,2005,116079,"Inglewood CA",36.1822551882769
45.53,-122.94,2005,82912,"Hillsboro OR",36.1829409494404
37.95,-122.36,1960,71854,"Richmond CA",36.1844852061124
31.45,-100.45,1984,82894,"San Angelo TX",36.1907978864574
27.98,-82.77,2008,104986,"Clearwater FL",36.1953022307736
36.68,-76.31,1993,168523,"Chesapeake VA",36.1968396005293
41.56,-73.04,2006,107733,"Waterbury CT",36.2006070563337
29.9,-93.93,2004,58000,"Port Arthur TX",36.2068965517241
36.17,-86.78,1973,458456,"Nashville TN",36.2084911092886
32.51,-84.87,1988,182276,"Columbus GA",36.2088261756896
35.25,-81.17,2000,66277,"Gastonia NC",36.2116571359597
41.77,-71.48,2001,80072,"Cranston RI",36.2174043360975
42.27,-89.06,1983,140815,"Rockford IL",36.2177324858857
41.87,-71.37,2009,71787,"Pawtucket RI",36.2182567874406
